permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
20030,56122,1.222448798093024,AIR PRODUCTS & CHEMICALS INC,APD,325612,CONSOL ENERGY INC NEW,CEIX,212115
51949,53264,1.2226597404033066,AVIAT NETWORKS INC,AVNW,517810,DOLLAR GENERAL CORP NEW,DG,455219
53769,58891,1.2229820853427937,KOSMOS ENERGY LTD DE,KOS,211120,VIVID SEATS INC,SEAT,711219
57676,58614,1.2237275202214397,SHOALS TECHNOLOGIES GROUP INC,SHLS,334413,TWIN VEE POWERCATS CO,VEEE,561499
20374,57036,1.2258718702922025,CABOT CORP,CBT,325180,CARRIER GLOBAL CORP,CARR,333415
20000,35167,1.2287641200704689,A A R CORP,AIR,336412,SKECHERS U S A INC,SKX,316210
27497,45483,1.2342421440659992,WOODWARD INC,WWD,336413,ALPHABET INC,GOOGL,541511
250,1239,1.2347023816489229,NATURES SUNSHINE PRODUCTS INC,NATR,445298,DATA I O CORP,DAIO,334419
1285,55930,1.2412956846180103,DELUXE CORP,DLX,323111,CARS COM INC,CARS,423110
56980,58180,1.2415856000722796,SPROUT SOCIAL INC,SPT,561110,DOUBLEVERIFY HOLDINGS INC,DV,541511
15529,57093,1.2436310980511247,INTEST CORP,INTT,334515,ZOOMINFO TECHNOLOGIES INC,ZI,513210
15826,57395,1.2480968977477815,CHARLES & COLVARD LTD,CTHR,339910,OFFERPAD SOLUTIONS INC,OPAD,523910
57588,58781,1.2481735948406483,AIRBNB INC,ABNB,518210,INFORMATICA INC,INFA,513210
41259,54577,1.2620855290800048,OIL STATES INTERNATIONAL INC,OIS,333132,COOPER STANDARD HOLDINGS INC,CPS,336320
29028,55864,1.2719027375709826,UNITED STATES STEEL CORP NEW,X,331110,RAMACO RESOURCES INC,METCB,212114
14387,35037,1.2742840267057063,COLUMBUS MCKINNON CORP NY,CMCO,333923,TREX COMPANY INC,TREX,321113
45288,56874,1.2940349063496148,SALESFORCE INC,CRM,513210,CLOUDFLARE INC,NET,513210
13796,48786,1.2953759881822136,NATURAL HEALTH TRENDS CORP,NHTC,424210,BROOKDALE SENIOR LIVING INC,BKD,623110
14013,54297,1.3018037793940715,ERIE INDEMNITY CO,ERIE,524210,BRIGHT HORIZONS FAM SOL INC NEW,BFAM,624410
1810,57799,1.3042011951619852,FORWARD INDUSTRIES INC NY,FORD,326199,BUMBLE INC,BMBL,541511
10561,21097,1.3055404237769803,GRANITE CONSTRUCTION INC,GVA,237990,JEFFERIES FINANCIAL GROUP INC,JEF,523150
1685,51433,1.309468574988424,FEDEX CORP,FDX,492110,SPIRIT AEROSYSTEMS HOLDINGS INC,SPR,336412
54734,55521,1.3100880846201888,CARISMA THERAPEUTICS INC,CARM,325412,EDITAS MEDICINE INC,EDIT,325414
10238,56578,1.3118756312409379,HERITAGE GLOBAL INC,HGBL,423210,ALPHA METALLURGICAL RES INC,AMR,212114
57428,59468,1.3172915737849238,COEPTIS THERAPEUTICS HOLDINGS IN,COEP,325414,ATLAS LITHIUM CORP,ATLX,212319
34772,43688,1.3177063604927088,AVALON HOLDINGS CORP,AWX,562219,CEVA INC,CEVA,533110
26127,56655,1.3193105514301915,3 D SYSTEMS CORP DEL,DDD,513210,AERSALE CORP,ASLE,523910
20250,47220,1.320030467181062,BADGER METER INC,BMI,334514,LESAKA TECHNOLOGIES INC,LSAK,522320
44292,56106,1.3221036633049512,TEXAS CAPITAL BANCSHARES INC,TCBI,522110,RHYTHM PHARMACEUTICALS INC,RYTM,325412
6653,56626,1.3225071479316828,BEL FUSE INC,BELFB,334419,1895 BANCORP OF WI INC NEW,BCOW,522110
54835,55034,1.3331882763399712,IMMUNIC INC,IMUX,325412,AVANOS MEDICAL INC,AVNS,339113
17322,52845,1.3372031639913136,CHARTER COMMUNICATIONS INC NEW,CHTR,516210,KENNEDY WILSON HOLDINGS INC,KW,531210
3194,9009,1.3372092246154845,NIKE INC,NKE,316210,SONO TEK CORP,SOTK,332999
20908,55421,1.3387443942374952,H P INC,HPQ,334111,HEWLETT PACKARD ENTERPRISE CO,HPE,513210
11559,30036,1.3397779435571087,D R HORTON INC,DHI,236117,M I HOMES INC,MHO,236117
17300,55777,1.3467575981294968,AKAMAI TECHNOLOGIES INC,AKAM,513210,CAMPING WORLD HOLDINGS INC,CWH,459110
53339,56003,1.3473461679646532,GENERAC HOLDINGS INC,GNRC,335312,CODA OCTOPUS GROUP INC,CODA,334511
45082,56571,1.348099921077592,CYTOKINETICS INC,CYTK,541715,SI BONE INC,SIBN,339113
13695,30521,1.3490265110892257,CBIZ INC,CBZ,561499,MCKESSON H B O C INC,MCK,424210
11806,58194,1.352308294202044,LIGAND PHARMACEUTICALS INC,LGND,325412,ALKAMI TECHNOLOGY INC,ALKT,541512
46091,56089,1.3537294122097727,CELANESE CORP DEL,CE,325180,AYTU BIOPHARMA INC,AYTU,325412
37177,57999,1.3555845996159497,OLD POINT FINL CORP,OPOF,522110,ROBLOX CORP,RBLX,561499
56181,58693,1.3573762162226823,QUANTERIX CORP,QTRX,334516,DEFINITIVE HEALTHCARE CORP,DH,513210
21623,54087,1.3602466045600021,CHAMPION HOMES INC,SKY,321992,SUPERNUS PHARMACEUTICALS INC,SUPN,325412
11862,58007,1.370018487618641,UNIVERSAL INSURANCE HOLDINGS INC,UVE,524210,A C V AUCTIONS INC,ACVA,561499
7882,58176,1.3733861647062815,COSTCO WHOLESALE CORP NEW,COST,455219,HAGERTY INC,HGTY,524210
10563,11099,1.3762661340066633,KEMPER CORP DE,KMPR,524126,EZCORP INC,EZPW,459510
52993,57775,1.378661750782653,INTREPID POTASH INC,IPI,212390,PLAYTIKA HOLDING CORP,PLTK,551112
30249,55479,1.380168758702379,ALBEMARLE CORP,ALB,325211,DULUTH HOLDINGS INC,DLTH,458110
2847,54762,1.3823961845823978,M G E ENERGY INC,MGEE,221118,OUTFRONT MEDIA INC,OUT,541850
54431,57638,1.385037022851479,NOODLES & CO,NDLS,722511,908 DEVICES INC,MASS,334519
41702,57028,1.3877417730597796,PERASO INC,PRSO,334413,NUVVE HOLDING CORP,NVVE,522299
30446,59218,1.3905418280840955,GREENBRIER COMPANIES INC,GBX,336510,E S A B CORP,ESAB,333992
43332,59363,1.390975587218962,RED ROBIN GOURMET BURGERS INC,RRGB,722511,ADDENTAX GROUP CORP,ATXG,541990
13407,53367,1.3921781175898522,HUDSON TECHNOLOGIES INC,HDSN,811412,SMART POWERR CORP,CREG,221118
55373,57384,1.3923519224652305,XCEL BRANDS INC,XELB,533110,FUBOTV INC,FUBO,512120
17970,58948,1.3943553817135979,BEASLEY BROADCAST GROUP INC,BBGI,516210,IO BIOTECH INC,IOBT,325412
7301,55932,1.3971273518292815,MCGRATH RENTCORP,MGRC,532490,APPIAN CORP,APPN,513210
20462,55082,1.403340331338243,CLEVELAND CLIFFS INC NEW,CLF,213114,DAVE & BUSTERS ENTERTAINMENT INC,PLAY,722511
5169,54985,1.4038699324706918,CRACKER BARREL OLD COUNTRY STORE,CBRL,722511,RYERSON HOLDING CORP,RYI,423510
15473,54955,1.4044868253234557,AMAZON COM INC,AMZN,459999,HEALTHEQUITY INC,HQY,524114
56646,57415,1.4045467930372317,LUMINAR TECHNOLOGIES INC,LAZR,336390,23ANDME HOLDING CO,ME,523910
37961,43326,1.406319274103601,PRECIPIO INC,PRPO,541380,CALAVO GROWERS INC,CVGW,311999
20221,55849,1.4065209943279946,ARCH RESOURCES INC,ARCH,212114,INTERNATIONAL MONEY EXPRESS INC,IMXI,541910
58876,59192,1.408470293348243,CERO THERAPEUTICS HOLDINGS INC,CERO,325414,SUNSHINE BIOPHARMA INC,SBFM,325412
20750,56083,1.4107716225082507,FORD MOTOR CO DEL,F,336110,FORESTAR GROUP INC NEW,FOR,531210
15658,53892,1.4123151801484224,AEHR TEST SYSTEMS,AEHR,334515,GENIE ENERGY LTD,GNE,221118
54589,58714,1.4127360961227478,RE MAX HOLDINGS INC,RMAX,523910,CONSENSUS CLOUD SOLUTIONS INC,CCSI,513210
41820,57039,1.4142409622285683,P D F SOLUTIONS INC,PDFS,541511,SKILLZ INC,SKLZ,541511
54756,57653,1.41511680209933,A10 NETWORKS INC,ATEN,541512,RESERVOIR MEDIA INC,RSVR,523910
21256,55915,1.415691145240861,NATIONAL HEALTHCARE CORP,NHC,623110,AFFINITY BANCSHARES INC,AFBI,522110
39140,59526,1.4157724949199337,AVIENT CORP,AVNT,325211,OPTEX SYSTEMS HOLDINGS INC,OPXS,333310
13966,44631,1.4222604484038788,AUBURN NATIONAL BANCORP,AUBN,522110,ADEIA INC,ADEA,334413
55908,56790,1.422312250563588,EMERALD HOLDING INC,EEX,561499,ARTELO BIOSCIENCES INC,ARTL,325412
13603,21945,1.4225068880099512,DOLLAR TREE INC,DLTR,455219,XEROX HOLDINGS CORP,XRX,334118
9340,52762,1.4226785944032305,C P S TECHNOLOGIES CORP,CPSH,334413,TERADATA CORP DE,TDC,334112
26080,54960,1.4233349517291458,TYLER TECHNOLOGIES INC,TYL,513210,EL POLLO LOCO HOLDINGS INC,LOCO,533110
12574,44816,1.4238981657433696,RADIUS RECYCLING INC,RDUS,423930,PETMED EXPRESS INC,PETS,456110
20271,21693,1.4246556839995188,BARNWELL INDUSTRIES INC,BRN,211120,SUPERIOR INDUSTRIES INTL INC,SUP,336390
43250,58642,1.4260265911152505,BIG 5 SPORTING GOODS CORP,BGFV,459110,LANZATECH GLOBAL INC,LNZA,523910
13252,17183,1.4264562969294006,ADTRAN HOLDINGS INC,ADTN,334210,EAGLE BANCORP INC,EGBN,522110
21041,54169,1.4269266471765452,KELLANOVA,K,311211,SOUND FINANCIAL BANCORP INC,SFBC,523940
34660,53554,1.4272620508106906,QUANTA SERVICES INC,PWR,238210,GENERAL MOTORS CO,GM,336110
7788,58780,1.427649504041682,PEOPLES BANCORP NC INC NEW,PEBK,522110,ENFUSION INC,ENFN,513210
55047,56516,1.4279444520779216,ENOVA INTERNATIONAL INC,ENVA,522291,BANK7 CORP,BSVN,522110
56124,57594,1.4310829696115541,NANOVIBRONIX INC,NAOV,334510,ALTUS POWER INC,AMPS,221118
15534,59360,1.4311713094460607,SIMULATIONS PLUS INC,SLP,541512,WESTROCK COFFEE CO,WEST,523910
26087,51311,1.4360196136224803,BENCHMARK ELECTRONICS INC,BHE,334418,LEMAITRE VASCULAR INC,LMAT,339112
7721,9146,1.436467584751289,C V D EQUIPMENT CORP,CVV,334413,IMMUCELL CORP,ICCC,325412
3217,56117,1.4377483058370066,NORDSTROM INC,JWN,458110,ALTAIR ENGINEERING INC,ALTR,513210
12119,42273,1.4398131559864638,ANIKA THERAPEUTICS INC,ANIK,339112,ELEVANCE HEALTH INC,ELV,524114
16492,46687,1.4398325146922188,HEIDRICK & STRUGGLES INTL INC,HSII,561311,LAZARD INC,LAZ,523940
4375,56058,1.4414889791319627,TENNANT CO,TNC,333310,CELCUITY INC,CELC,541715
194,2551,1.44868115816887,APPLIED MATERIALS INC,AMAT,333248,K L A CORP,KLAC,333310
5152,58980,1.4514271804457433,FONAR CORP,FONR,334510,STRAN & CO INC,SWAG,339999
10545,47013,1.4530201672003866,VICOR CORP,VICR,334419,EXPEDIA GROUP INC,EXPE,561510
15934,46858,1.4531110198053367,PERDOCEO EDUCATION CORP,PRDO,611310,LINCOLN EDUCATIONAL SVCS CORP,LINC,611210
1824,13273,1.456160314242842,FRIEDMAN INDUSTRIES INC,FRD,331110,CANTERBURY PARK HOLDING CORP,CPHC,711212
14283,42533,1.4566747141871188,BROADWAY FINANCIAL CORP DEL,BYFC,522180,WESTERN NEW ENGLAND BANCORP INC,WNEB,522180
55111,59578,1.4568640159857895,FRESHPET INC,FRPT,311111,PHINIA INC,PHIN,333618
58675,59303,1.461410768874822,PHARMACYTE BIOTECH INC,PMCB,325411,ENHABIT INC,EHAB,561499
43328,54831,1.462357528824588,KIRKLANDS INC,KIRK,453998,SPORTSMANS WAREHOUSE HLDGS INC,SPWH,459110
29432,58342,1.4667416816716448,TOPGOLF CALLAWAY BRANDS CORP,MODG,339920,JANUS INTERNATIONAL GROUP INC,JBI,523910
55403,56085,1.4701303188623334,P J T PARTNERS INC,PJT,523940,CARGURUS INC,CARG,441120
55993,59692,1.471254422088167,SAFE & GREEN HOLDINGS CORP,SGBX,321920,AGAPE APT CORP,ATPC,621610
53015,56151,1.4723625904920437,OPUS GENETICS INC,IRD,325412,BOXLIGHT CORP,BOXL,333310
52809,55512,1.473830330764203,NOVABAY PHARMACEUTICALS INC,NBY,325412,WORKHORSE GROUP INC,WKHS,336390
14152,58125,1.4759010710157336,NETAPP INC,NTAP,334112,NEXTDOOR HOLDINGS INC,KIND,551112
42401,57399,1.4760093244447696,ACUITY BRANDS INC,AYI,335139,BLUE OWL CAPITAL INC,OWL,523940
11103,35057,1.4837197770275645,PROASSURANCE CORP,PRA,524126,WESCO INTERNATIONAL INC,WCC,423610
55379,57713,1.4862228489983265,TELADOC HEALTH INC,TDOC,621111,SAB BIOTHERAPEUTICS INC,SABS,523910
8045,53970,1.4875349154693664,ORACLE CORP,ORCL,541512,GUIDEWIRE SOFTWARE INC,GWRE,513210
16587,20523,1.488128532370499,UNITED THERAPEUTICS CORP,UTHR,325412,CORNING INC,GLW,327212
57142,58275,1.4904914197929062,JAMF HOLDING CORP,JAMF,513210,DAY ONE BIOPHARMACEUTICALS INC,DAWN,541715
56960,57180,1.49127302219018,BLUE RIDGE BANKSHARES INC,BRBS,522110,NCINO INC NEW,NCNO,513210
55407,58511,1.4917188802405712,GYRODYNE LLC,GYRO,531312,G X O LOGISTICS INC,GXO,488999
52950,56232,1.4936796439163786,LIVE VENTURES INC,LIVE,541840,HALL OF FAME RESORT & ENT CO,HOFV,711219
14801,54222,1.4948005821843553,ACACIA RESEARCH CORP,ACTG,533110,DIAMONDBACK ENERGY INC,FANG,211120
54820,56499,1.4994777475132608,FIVE 9 INC,FIVN,518210,EVENTBRITE INC,EB,541512
56959,58579,1.5009711548729414,B I L L HOLDINGS INC,BILL,513210,KALTURA INC,KLTR,513210
7,54013,1.5018376156688258,APPLE INC,AAPL,334220,REGIONAL MANAGEMENT CORP,RM,561499
11778,58292,1.5024107193876848,PATTERSON COMPANIES INC,PDCO,423450,MOBILE INFRASTRUCTURE CORP,BEEP,531110
21132,54936,1.5031576881413735,M D U RESOURCES GROUP INC,MDU,221118,SYNCHRONY FINANCIAL,SYF,522110
15563,55289,1.5040601120821866,HELIX ENERGY SOLUTIONS GROUP INC,HLX,213112,TOPBUILD CORP,BLD,238310
55584,56873,1.5079598902568208,HERTZ GLOBAL HOLDINGS INC NEW,HTZ,532490,10X GENOMICS INC,TXG,325414
16147,58301,1.5080697256217863,ALTO INGREDIENTS INC,ALTO,325199,NEUROONE MEDICAL TECH CORP,NMTC,339112
55834,57368,1.5091452408232051,AQUABOUNTY TECHNOLOGIES INC,AQB,112511,ARRAY TECHNOLOGIES INC,ARRY,332510
21838,56372,1.510352994485559,UNIVERSAL CORP,UVV,424590,E X P WORLD HOLDINGS INC,EXPI,531210
53853,55377,1.510910582792523,ZILLOW GROUP INC,ZG,541511,OOMA INC,OOMA,518210
6331,16609,1.5149893386565836,FRANKLIN WIRELESS CORP,FKWL,517112,FINANCIAL INSTITUTIONS INC,FISI,522110
6616,56411,1.5160720018670828,HEALTHCARE SERVICES GROUP INC,HCSG,623110,I3 VERTICALS INC,IIIV,561499
21696,54541,1.5163759246654736,ASCENT INDUSTRIES CO,ACNT,331210,RINGCENTRAL INC,RNG,518210
54299,55931,1.5163904011282474,BRISTOW GROUP INC,VTOL,481111,WIDEOPENWEST INC,WOW,516210
57932,59274,1.5223404307623183,P3 HEALTH PARTNERS INC,PIII,621610,TENON MEDICAL INC,TNON,459999
42396,59292,1.5271204435986734,PENNS WOODS BANCORP INC,PWOD,522110,HANOVER BANCORP INC,HNVR,522110
8254,17502,1.5283331874585953,XOMA ROYALTY CORP,XOMA,325412,B G C GROUP INC,BGC,523150
30875,55805,1.5303660558225742,STAGWELL INC,STGW,541810,CONDUENT INC,CNDT,561499
10651,20442,1.532793567375976,GOOD TIMES RESTAURANTS INC,GTIM,722511,CHICAGO RIVET & MACH CO,CVR,332722
14161,52956,1.5366363698764296,INTEVAC INC,IVAC,333248,DANA INC,DAN,336390
40213,56815,1.5393703695127905,SHENANDOAH TELECOM CO,SHEN,517121,CHARGEPOINT HOLDINGS INC,CHPT,523910
2664,29052,1.5396510133891026,BATH & BODY WORKS INC,BBWI,458110,AMBAC FINANCIAL GROUP INC,AMBC,523150
11283,54428,1.5398919672720937,PRECISION OPTICS CORP INC,POCI,333310,GOGO INC,GOGO,517810
36370,56339,1.5420525445726918,E V I INDUSTRIES INC,EVI,423850,NLIGHT INC,LASR,334413
2809,3326,1.548811872461378,GENCOR INDUSTRIES INC,GENC,333120,OCEANEERING INTERNATIONAL INC,OII,213112
53353,58118,1.550153998211492,CALIX INC,CALX,517810,IKENA ONCOLOGY INC,IKNA,325414
8372,55335,1.5534651215478448,TOLL BROTHERS INC,TOL,236116,TRANSUNION,TRU,561450
53050,54875,1.5552220219436035,JOHN BEAN TECHNOLOGIES CORP,JBT,333241,TRUECAR INC,TRUE,541511
20277,46169,1.5575450849911188,BAXTER INTERNATIONAL INC,BAX,339112,W E X INC,WEX,561499
53462,54466,1.5696849842658636,GREEN DOT CORP,GDOT,522291,CLEARWAY ENERGY INC,CWEN,221118
58583,59695,1.5700823458712623,MAXCYTE INC,MXCT,541715,FALCONS BEYOND GLOBAL INC,FBYD,523910
11617,55557,1.5719710722287084,CENTRAL GARDEN & PET CO,CENTA,424990,INGEVITY CORP,NGVT,325180
21057,59023,1.5790081102891094,KIRBY CORP,KEX,483211,HASHICORP INC,HCP,541511
55461,59085,1.5822301620837593,SYNLOGIC INC,SYBX,325412,IMMIX BIOPHARMA INC,IMMX,541715
1035,21205,1.582871517813706,COCA COLA CONSOLIDATED INC,COKE,312111,3M CO,MMM,339112
2235,58778,1.5845237159496979,HURCO CO,HURC,334513,GITLAB INC,GTLB,513210
7992,54146,1.5882499851068792,ROCKY MOUNTAIN CHOC FAC INC NEW,RMCF,445292,FIVE BELOW INC,FIVE,455219
45536,59389,1.5903674633837268,NEPHROS INC,NEPH,339112,LIVEWIRE GROUP INC,LVWR,551112
21072,59251,1.590645263653417,L S B INDUSTRIES INC,LXU,325311,DAKOTA GOLD CORP,DC,213114
4922,58508,1.5909897476402226,WILEY JOHN & SONS INC,WLYB,513130,RYAN SPECIALTY HOLDINGS INC,RYAN,524210
3466,52376,1.592131125889611,PATRICK INDUSTRIES INC,PATK,327420,INFINERA CORP,INFN,334210
2949,56101,1.5960983726646343,MILLERKNOLL INC,MLKN,337211,MERCHANTS BANCORP,MBIN,522110
5225,7914,1.597051358041339,ASTRONOVA INC,ALOT,334118,ARK RESTAURANTS CORP,ARKR,722511
10724,21286,1.5971045608625007,EXPONENT INC,EXPO,541330,NEWMONT CORP,NEM,212220
53687,54043,1.5976444374244425,ALLY FINANCIAL INC,ALLY,522110,AMPLIFY ENERGY CORP,AMPY,211120
5184,5708,1.6010362286654427,INTERDIGITAL INC,IDCC,334220,PAR TECHNOLOGY CORP,PAR,333310
44612,56314,1.6037392955825531,TD SYNNEX CORP,SNX,423430,ZUORA INC,ZUO,513210
11235,45732,1.6084405183549981,WISDOMTREE INC,WT,523150,TEXAS ROADHOUSE INC,TXRH,722511
12015,21722,1.6189338720648803,SHOE CARNIVAL INC IN,SCVL,458210,A T I INC,ATI,331210
21764,38432,1.6233109508432935,GLOBE LIFE INC,GL,524113,INNOVATIVE SOLUTIONS & SUPRT INC,ISSC,334511
30897,57468,1.6270705240741314,GLOBAL INDUSTRIAL CO,GIC,423830,THRYV HOLDINGS INC,THRY,541611
56810,58099,1.6277303476186837,SPRUCE POWER HOLDING CORP,SPRU,336390,FORIAN INC,FORA,811412
8340,52295,1.6279431358171563,SKYWEST INC,SKYW,481111,INTERACTIVE BROKERS GROUP INC,IBKR,523150
16512,59746,1.6400589470502251,URBAN ONE INC,UONE,516210,INNO HOLDINGS INC,INHD,331210
15745,46446,1.6403811454182358,IDETIVE INC,INVE,334118,AYRO INC,AYRO,333924
53463,55701,1.6431405808668726,K K R & CO INC,KKR,523940,TRADE DESK INC,TTD,541810
14377,55574,1.645166988086937,IRIDEX CORP,IRIX,339115,VISTAGEN THERAPEUTICS INC,VTGN,325412
56161,58303,1.646029010456948,SCPHARMACEUTICALS INC,SCPH,325412,NEXTPLAT CORP,NXPL,517121
2881,44602,1.650098319572192,METHODE ELECTRONICS INC,MEI,334417,APYX MEDICAL CORP,APYX,339112
15926,55037,1.6539065479929926,C & F FINANCIAL CORP,CFFI,522110,LIBERTY BROADBAND CORP,LBRDK,516210
54929,56210,1.655511618182036,ADVANCED DRAINAGE SYSTEMS INC,WMS,326122,LIBERTY ENERGY INC,LBRT,213112
10288,14568,1.6557884091806616,NEOGEN CORP,NEOG,339112,TUCOWS INC,TCX,518210
15692,56345,1.6580074112351284,FARO TECHNOLOGIES INC,FARO,334519,DAYFORCE INC,DAY,513210
55344,58986,1.6588173987843033,AETHLON MEDICAL INC,AEMD,334516,TIVIC HEALTH SYSTEMS INC,TIVC,339112
14157,58514,1.6602008708802303,FLUSHING FINANCIAL CORP,FFIC,522110,MERIDIANLINK INC,MLNK,541511
53836,58267,1.662654940015288,SUNCOKE ENERGY INC,SXC,331110,PROCORE TECHNOLOGIES INC,PCOR,541511
13210,57127,1.6652347089926502,MATTHEWS INTERNATIONAL CORP,MATW,331529,PLIANT THERAPEUTICS INC,PLRX,325412
58672,58924,1.6660157427524835,JET AI INC,JTAI,523910,BLUEJAY DIAGNOSTICS INC,BJDX,325412
57600,58138,1.668455306062274,NAVITAS SEMICONDUCTOR CORP,NVTS,523910,MOVANO INC,MOVE,561499
430,52690,1.6702962821181315,A Z Z INC,AZZ,335999,ARCHROCK INC,AROC,213112
8476,56287,1.6754496593136934,ADOBE INC,ADBE,513210,ZSCALER INC,ZS,541511
20684,21037,1.6775243289091641,NEXTERA ENERGY INC,NEE,221118,K B HOME,KBH,236117
54544,58006,1.677966548378376,SCIENCE APPLICATIONS INTL CORP,SAIC,541512,DIGITALOCEAN HOLDINGS INC,DOCN,541511
55547,56859,1.6993671580917982,PAVMED INC,PAVM,339112,BIOCARDIA INC,BCDA,541715
51803,59643,1.6995816441161782,ACCURAY INC DE,ARAY,339112,VESTIS CORP,VSTS,424990
51184,58700,1.7006984725225944,FREEDOM HOLDING CORP,FRHC,523150,CLEARWATER ANALYTICS HLDGS INC,CWAN,513210
20207,56099,1.7061041566469126,ARCHER DANIELS MIDLAND CO,ADM,311221,ORTHOPEDIATRICS CORP,KIDS,339113
42430,59395,1.7168262631706575,W W INTERNATIONAL INC,WW,812990,N X U INC,NXU,423120
56040,57255,1.716964411842459,CUSTOM TRUCK ONE SOURCE INC,CTOS,523910,SNOWFLAKE INC,SNOW,541511
52381,56957,1.7201330052013328,COMSCORE INC,SCOR,513210,TELA BIO INC,TELA,423450
56793,58737,1.7234136079934983,A R K O CORP,ARKO,323111,OLAPLEX HOLDINGS INC,OLPX,325620
11432,58067,1.7234158804560444,MICROBOT MEDICAL INC,MBOT,325414,GROVE COLLABORATIVE HOLDINGS INC,GROV,459999
46874,58321,1.7312132185599416,DESIGNER BRANDS INC,DBI,458110,SPRINKLR INC,CXM,541611
51205,55270,1.7315729897700405,I C F INTERNATIONAL INC NEW,ICFI,541611,COLLEGIUM PHARMACEUTICAL INC,COLL,325412
55398,57251,1.7352662632800355,PREDICTIVE ONCOLOGY INC,POAI,339112,OLB GROUP INC,OLB,513210
10817,59110,1.736287334285218,AAON INC,AAON,333415,T P G INC,TPG,523940
44055,55235,1.737447579159713,HEARTLAND FINANCIAL USA INC,HTLF,522110,VIRTU FINANCIAL INC,VIRT,541611
58779,59329,1.7385780408539246,PORTILLOS INC,PTLO,722511,GETTY IMAGES HOLDINGS INC,GETY,523910
31802,59469,1.7402974373262607,NU SKIN ENTERPRISES INC,NUS,325620,BRIDGER AEROSPACE GP HLDGS INC,BAER,523910
54743,57172,1.7555090590485454,REVANCE THERAPEUTICS INC,RVNC,325412,FATHOM HOLDINGS INC,FTHM,531210
45478,58731,1.7565749202348386,COMMERCIAL VEHICLE GROUP INC,CVGI,336320,PASITHEA THERAPEUTICS CORP,KTTA,325412
56087,58186,1.7622626345604573,NATIONAL VISION HOLDINGS INC,EYE,339115,UIPATH INC,PATH,513210
50864,58981,1.7660009892998438,LUNA INNOVATIONS INC,LUNA,541715,SURGEPAYS INC,SURG,541810
56157,59563,1.7664236321765774,LOOP INDUSTRIES INC,LOOP,441120,CALIBERCOS INC,CWD,531110
54711,55588,1.766880670009126,TNF PHARMACEUTICALS INC,TNFA,621511,MOLECULIN BIOTECH INC,MBRX,325412
56719,59535,1.771443185784741,UBER TECHNOLOGIES INC,UBER,561499,MADISON SQUARE GARDEN E CORP NEW,MSGE,711510
678,58701,1.772079706992253,MASTEC INC,MTZ,237110,SYLVAMO CORP,SLVM,322120
6342,58258,1.77547609487533,CULP INC,CULP,313210,F I G S INC,FIGS,315250
7119,50184,1.7760985587840556,AMERICAN SHARED HOSPITAL SVCS,AMS,532283,CHIPOTLE MEXICAN GRILL INC,CMG,722511
48779,58344,1.7761391612531023,UNDER ARMOUR INC,UAA,315250,SENTINELONE INC,S,561621
46168,56105,1.7888269771753302,MANITEX INTERNATIONAL INC,MNTX,333923,RUMBLEON INC,RMBL,561499
8299,11512,1.791581839523041,ASTEC INDUSTRIES INC,ASTE,333120,ARCBEST CORP,ARCB,484121
43722,56422,1.7922992820236603,SMITH & WESSON BRANDS INC,SWBI,332994,REPAY HOLDINGS CORP,RPAY,561450
56651,58661,1.7997083761073647,INMUNE BIO INC,INMB,541715,EUROPEAN WAX CENTER INC,EWCZ,812990
10876,57001,1.8010103227273644,REGENERON PHARMACEUTICALS INC,REGN,325412,U W M HOLDINGS CORP,UWMC,522390
55490,56924,1.8030441082060706,VOYAGER THERAPEUTICS INC,VYGR,325414,VIR BIOTECHNOLOGY INC,VIR,541715
25865,58865,1.8068064879194847,JACK IN THE BOX INC,JACK,722511,LUCID DIAGNOSTICS INC,LUCD,423450
2519,55537,1.8116002518338403,KELLY SERVICES INC,KELYB,561320,SYNDAX PHARMACEUTICALS INC,SNDX,325412
10758,53060,1.8211958297145965,MATRIX SERVICE CO,MTRX,236220,H C I GROUP INC,HCI,524210
55169,56629,1.8299624064266071,SALARIUS PHARMACEUTICALS INC,SLRX,311514,NEW FORTRESS ENERGY INC,NFE,523991
58481,58907,1.8310267303610868,SHF HOLDINGS INC,SHFS,561499,ALLBIRDS INC,BIRD,448210
9604,9868,1.8396530591515243,MITEK SYSTEMS INC,MITK,334118,MERCER INTERNATIONAL INC,MERC,322110
57140,57534,1.8419970077312424,RELAY THERAPEUTICS INC,RLAY,424210,CONCENTRIX CORP,CNXC,561499
3682,37727,1.8438290711956133,PROGRESSIVE CORP OH,PGR,524126,INTUITIVE SURGICAL INC,ISRG,339113
55051,56876,1.844164473242854,HUBSPOT INC,HUBS,513210,DATADOG INC,DDOG,513210
56739,57736,1.8456210083282925,FRANKLIN FINANCIAL SERVICES CORP,FRAF,522110,CEPTON INC,CPTN,336390
11455,13739,1.8513635015621155,ASURE SOFTWARE INC,ASUR,513210,HARMONIC INC,HLIT,334220
57051,59290,1.852637952796802,ONCOLOGY INSTITUTE INC,TOI,621511,EDIBLE GARDEN A G INC,EDBL,423820
31710,56450,1.8543689709997166,GUESS INC,GES,458110,BERRY CORP,BRY,211120
21011,29710,1.8635474184139533,JACOBS SOLUTIONS INC,J,541330,KADANT INC,KAI,333243
